vch_desc,vch_type,canonical_id,canonical_family,label_source,label_confidence,validation_status
"lended to mavery, he transfered it to Hbl",Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
load . cash transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
loan gives to JABIR on account transferred ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
mavery transfered money to hbl,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
me and huma skincare. she transferred hers,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
miss sanober balance transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
money transfer charge,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
money transfer cutout,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
nabeel ko transfer kiya,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
nadia transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
nehari bf transfer from appi + aliexpress refund,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
net transfer ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
nida transfer leftover,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
nmb to Siddhartha transfer fee,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
normal withdrawals,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
not transfer just for app calculations ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
office committe transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
on transfer to ubl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
onlince chk withdrawal ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online chq withdrawal ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer ,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
online transfer  to imran nawasish,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer  to mehbobb tube mill,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer + security Gaurd ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer ansar,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer bilal ubl ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer for wedding ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer from tariq bhai,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer sajjad husain,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer tariq bhai,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to  faysal bank,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to Dr. Farooq,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to Hashaam butt,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to Maqbool ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to Waleed rehman ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to abdullah sheikh ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to able int. trading,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to ahsan baig,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to ajmair steel mill,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to al fajar,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to alif ind. ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to aqeel ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to aqeel hbl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to aqeel ubl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to aziz ur rehman,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to bilal hbl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to dahmi medicos ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to dr farooq,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to dr farooq for feed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to fahad for bundu khan,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to farioq ahmed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to farook ahmed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to farooq ahmed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to faryad shb. clump,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to front line feed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to front line pollutry,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to general furniture ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to generalfurniture ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to gharib nWaz,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to ghulam qasim,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to hafiz liaqat ali,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to hasham butt,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to ibrar khadim ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to irfann ahmed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to jahanzaib,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to jewler,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to jewlerr,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to kamran ahsan,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to khaleel ahmed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to khawaja Abbas ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to khawaja abbas ali,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to kousar parveeen,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to m Arslan ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to m asghar,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to m shoab exhchange cash,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to m usman ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to m zaid,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to m zeshaan ul haq,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to m. arslan ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to mehboob tube mill ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to mehboob tube mill mezan bank,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to mehboob tube mills ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to mudasar iqbal rwpindi,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to nali wala,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to nawaz hanif,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to np,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to ns traders,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to numan ali,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to qasser bhai ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to saad hassan ali,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to sajjad ahmed,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to sajjad hussain ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to salik bhai,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to salman asghar,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to shahid  hbl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to shahid shareef,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to shaukat ali,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to sheikh zia,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to shozi mamu,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to steel mill,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to sulaiman asghar,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to syed sabah,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to tahir bhai for charity at Nonar ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to taimoor asghar ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to tanveer MashAllah ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to tanveer shahzad ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to the ventage,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to ubl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to ubl  np,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to umar hayat lhr hall road,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to umer jewel ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to umer sheikh,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to umer tariq,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to umer zia,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to unar draz,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to usama faryad,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to vijha tahir,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to viki,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to viky,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to wajahat ali,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to waqar,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to waqar liaqat,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to zeshan ul haq,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to zeshan ul haq. ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer to. tanzeem iqbal,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
online transfer via bilal,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
papa balance transfer for extra exp,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
papa balance transfer to shadi kharch extras,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
papa balance transfer to wedding extra exp,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
papa balance transfer to wedding family extra kharch,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
petty cash,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
previous loan return by zahir transfer to BAHL,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
previous saving transferred ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
protocol 30K  10K= 5K Aq 319 cash 1500PKG 1000 evening transfer 2500 remaining ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
qari sahab paisy transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
